qid,query_expansion_mode,n_queries,query_gen_prompt_level,qpp,initial_retrieval_k_docs,first_step_ranker,reranker,context_words_limit,rag_prompt_level,relevance_score,faithfulness_score
691,decomposition,8,medium,no,50,both_fusion,logits,10000,naive,1,1
691,decomposition,8,medium,no,50,both_fusion,logits,15000,advanced,1,1
691,decomposition,8,medium,no,50,both_fusion,logits,15000,naive,1,1
691,none,8,advanced,no,100,both_concat,logits,10000,advanced,2,1
691,none,8,advanced,no,100,both_concat,logits,10000,naive,2,1
691,none,8,advanced,no,100,both_concat,logits,15000,advanced,1,1
691,none,8,advanced,no,100,both_concat,logits,15000,naive,2,1
691,none,8,advanced,no,100,both_fusion,logits,10000,advanced,2,1
691,none,8,advanced,no,100,both_fusion,logits,10000,naive,2,1
691,none,8,advanced,no,100,both_fusion,logits,15000,advanced,2,1
691,none,8,advanced,no,100,both_fusion,logits,15000,naive,2,1
691,none,8,advanced,no,50,both_concat,logits,10000,advanced,2,1
691,none,8,advanced,no,50,both_concat,logits,10000,naive,1,1
691,none,8,advanced,no,50,both_concat,logits,15000,advanced,2,1
691,none,8,advanced,no,50,both_concat,logits,15000,naive,1,1
691,none,8,advanced,no,50,both_fusion,logits,10000,advanced,2,1
691,none,8,advanced,no,50,both_fusion,logits,10000,naive,2,1
691,none,8,advanced,no,50,both_fusion,logits,15000,advanced,1,1
691,none,8,advanced,no,50,both_fusion,logits,15000,naive,2,1
691,none,8,medium,no,100,both_concat,logits,10000,advanced,1,1
691,none,8,medium,no,100,both_concat,logits,10000,naive,2,1
691,none,8,medium,no,100,both_concat,logits,15000,advanced,1,1
691,none,8,medium,no,100,both_concat,logits,15000,naive,2,1
691,none,8,medium,no,100,both_fusion,logits,10000,advanced,2,1
691,none,8,medium,no,100,both_fusion,logits,10000,naive,2,1
691,none,8,medium,no,100,both_fusion,logits,15000,advanced,2,1
691,none,8,medium,no,100,both_fusion,logits,15000,naive,2,1
691,none,8,medium,no,50,both_concat,logits,10000,advanced,2,1
691,none,8,medium,no,50,both_concat,logits,10000,naive,2,1
691,none,8,medium,no,50,both_concat,logits,15000,advanced,2,1
691,none,8,medium,no,50,both_concat,logits,15000,naive,2,1
691,none,8,medium,no,50,both_fusion,logits,10000,advanced,1,1
691,none,8,medium,no,50,both_fusion,logits,10000,naive,2,1
691,none,8,medium,no,50,both_fusion,logits,15000,advanced,1,1
691,none,8,medium,no,50,both_fusion,logits,15000,naive,2,1
691,variants,8,advanced,no,100,both_concat,logits,10000,advanced,1,1
691,variants,8,advanced,no,100,both_concat,logits,10000,naive,1,1
691,variants,8,advanced,no,100,both_concat,logits,15000,advanced,1,1
691,variants,8,advanced,no,100,both_concat,logits,15000,naive,2,1
691,variants,8,advanced,no,100,both_fusion,logits,10000,advanced,1,0
691,variants,8,advanced,no,100,both_fusion,logits,10000,naive,1,1
691,variants,8,advanced,no,100,both_fusion,logits,15000,advanced,2,1
691,variants,8,advanced,no,100,both_fusion,logits,15000,naive,2,1
691,variants,8,advanced,no,50,both_concat,logits,10000,advanced,2,1
691,variants,8,advanced,no,50,both_concat,logits,10000,naive,2,0
691,variants,8,advanced,no,50,both_concat,logits,15000,advanced,1,1
691,variants,8,advanced,no,50,both_concat,logits,15000,naive,2,0
691,variants,8,advanced,no,50,both_fusion,logits,10000,advanced,2,1
691,variants,8,advanced,no,50,both_fusion,logits,10000,naive,2,1
691,variants,8,advanced,no,50,both_fusion,logits,15000,advanced,2,1
691,variants,8,advanced,no,50,both_fusion,logits,15000,naive,2,1
691,variants,8,medium,no,100,both_concat,logits,10000,advanced,1,1
691,variants,8,medium,no,100,both_concat,logits,10000,naive,2,1
691,variants,8,medium,no,100,both_concat,logits,15000,advanced,1,1
691,variants,8,medium,no,100,both_concat,logits,15000,naive,2,1
691,variants,8,medium,no,100,both_fusion,logits,10000,advanced,1,1
691,variants,8,medium,no,100,both_fusion,logits,10000,naive,1,1
691,variants,8,medium,no,100,both_fusion,logits,15000,advanced,2,1
691,variants,8,medium,no,100,both_fusion,logits,15000,naive,1,1
691,variants,8,medium,no,50,both_concat,logits,10000,advanced,2,1
691,variants,8,medium,no,50,both_concat,logits,10000,naive,2,1
691,variants,8,medium,no,50,both_concat,logits,15000,advanced,1,1
691,variants,8,medium,no,50,both_concat,logits,15000,naive,1,0
691,variants,8,medium,no,50,both_fusion,logits,10000,advanced,2,1
691,variants,8,medium,no,50,both_fusion,logits,10000,naive,2,0
691,variants,8,medium,no,50,both_fusion,logits,15000,advanced,2,1
691,variants,8,medium,no,50,both_fusion,logits,15000,naive,2,1
699,decomposition,8,advanced,no,100,both_concat,logits,10000,advanced,2,1
699,decomposition,8,advanced,no,100,both_concat,logits,10000,naive,2,1
699,decomposition,8,advanced,no,100,both_concat,logits,15000,advanced,2,1
699,decomposition,8,advanced,no,100,both_concat,logits,15000,naive,2,1
699,decomposition,8,advanced,no,100,both_fusion,logits,10000,advanced,2,1
699,decomposition,8,advanced,no,100,both_fusion,logits,10000,naive,2,1
699,decomposition,8,advanced,no,100,both_fusion,logits,15000,advanced,2,1
699,decomposition,8,advanced,no,100,both_fusion,logits,15000,naive,2,1
699,decomposition,8,advanced,no,50,both_concat,logits,10000,advanced,2,1
699,decomposition,8,advanced,no,50,both_concat,logits,10000,naive,2,1
699,decomposition,8,advanced,no,50,both_concat,logits,15000,advanced,2,1
699,decomposition,8,advanced,no,50,both_concat,logits,15000,naive,2,1
699,decomposition,8,advanced,no,50,both_fusion,logits,10000,advanced,2,1
699,decomposition,8,advanced,no,50,both_fusion,logits,10000,naive,2,1
699,decomposition,8,advanced,no,50,both_fusion,logits,15000,advanced,2,1
699,decomposition,8,advanced,no,50,both_fusion,logits,15000,naive,2,1
699,decomposition,8,medium,no,100,both_concat,logits,10000,advanced,2,1
699,decomposition,8,medium,no,100,both_concat,logits,10000,naive,2,1
699,decomposition,8,medium,no,100,both_concat,logits,15000,advanced,2,1
699,decomposition,8,medium,no,100,both_concat,logits,15000,naive,2,1
699,decomposition,8,medium,no,100,both_fusion,logits,10000,advanced,2,1
699,decomposition,8,medium,no,100,both_fusion,logits,10000,naive,2,1
699,decomposition,8,medium,no,100,both_fusion,logits,15000,advanced,2,1
699,decomposition,8,medium,no,100,both_fusion,logits,15000,naive,2,1
699,decomposition,8,medium,no,50,both_concat,logits,10000,advanced,2,1
699,decomposition,8,medium,no,50,both_concat,logits,10000,naive,2,1
699,decomposition,8,medium,no,50,both_concat,logits,15000,advanced,2,1
699,decomposition,8,medium,no,50,both_concat,logits,15000,naive,2,1
699,decomposition,8,medium,no,50,both_fusion,logits,10000,advanced,1,1
699,decomposition,8,medium,no,50,both_fusion,logits,10000,naive,2,1
699,decomposition,8,medium,no,50,both_fusion,logits,15000,advanced,2,1
699,decomposition,8,medium,no,50,both_fusion,logits,15000,naive,2,1
699,none,8,advanced,no,100,both_concat,logits,10000,advanced,2,1
699,none,8,advanced,no,100,both_concat,logits,10000,naive,2,1
699,none,8,advanced,no,100,both_concat,logits,15000,advanced,2,1
699,none,8,advanced,no,100,both_concat,logits,15000,naive,2,1
699,none,8,advanced,no,100,both_fusion,logits,10000,advanced,2,1
699,none,8,advanced,no,100,both_fusion,logits,10000,naive,2,1
699,none,8,advanced,no,100,both_fusion,logits,15000,advanced,2,1
699,none,8,advanced,no,100,both_fusion,logits,15000,naive,2,1
699,none,8,advanced,no,50,both_concat,logits,10000,advanced,2,1
699,none,8,advanced,no,50,both_concat,logits,10000,naive,2,1
699,none,8,advanced,no,50,both_concat,logits,15000,advanced,2,1
699,none,8,advanced,no,50,both_concat,logits,15000,naive,2,1
699,none,8,advanced,no,50,both_fusion,logits,10000,advanced,2,1
699,none,8,advanced,no,50,both_fusion,logits,10000,naive,2,1
699,none,8,advanced,no,50,both_fusion,logits,15000,advanced,1,1
699,none,8,advanced,no,50,both_fusion,logits,15000,naive,2,1
699,none,8,medium,no,100,both_concat,logits,10000,advanced,2,1
699,none,8,medium,no,100,both_concat,logits,10000,naive,2,1
699,none,8,medium,no,100,both_concat,logits,15000,advanced,2,1
699,none,8,medium,no,100,both_concat,logits,15000,naive,2,1
699,none,8,medium,no,100,both_fusion,logits,10000,advanced,2,1
699,none,8,medium,no,100,both_fusion,logits,10000,naive,2,1
699,none,8,medium,no,100,both_fusion,logits,15000,advanced,2,1
699,none,8,medium,no,100,both_fusion,logits,15000,naive,2,1
699,none,8,medium,no,50,both_concat,logits,10000,advanced,2,1
699,none,8,medium,no,50,both_concat,logits,10000,naive,2,1
699,none,8,medium,no,50,both_concat,logits,15000,advanced,2,1
699,none,8,medium,no,50,both_concat,logits,15000,naive,2,1
699,none,8,medium,no,50,both_fusion,logits,10000,advanced,2,1
699,none,8,medium,no,50,both_fusion,logits,10000,naive,2,1
699,none,8,medium,no,50,both_fusion,logits,15000,advanced,2,1
699,none,8,medium,no,50,both_fusion,logits,15000,naive,2,1
699,variants,8,advanced,no,100,both_concat,logits,10000,advanced,2,1
699,variants,8,advanced,no,100,both_concat,logits,10000,naive,2,1
699,variants,8,advanced,no,100,both_concat,logits,15000,advanced,2,1
699,variants,8,advanced,no,100,both_concat,logits,15000,naive,2,1
699,variants,8,advanced,no,100,both_fusion,logits,10000,advanced,2,1
699,variants,8,advanced,no,100,both_fusion,logits,10000,naive,2,1
699,variants,8,advanced,no,100,both_fusion,logits,15000,advanced,2,1
699,variants,8,advanced,no,100,both_fusion,logits,15000,naive,2,1
699,variants,8,advanced,no,50,both_concat,logits,10000,advanced,2,1
699,variants,8,advanced,no,50,both_concat,logits,10000,naive,2,1
699,variants,8,advanced,no,50,both_concat,logits,15000,advanced,1,1
699,variants,8,advanced,no,50,both_concat,logits,15000,naive,2,1
699,variants,8,advanced,no,50,both_fusion,logits,10000,advanced,2,1
699,variants,8,advanced,no,50,both_fusion,logits,10000,naive,2,1
699,variants,8,advanced,no,50,both_fusion,logits,15000,advanced,2,1
699,variants,8,advanced,no,50,both_fusion,logits,15000,naive,2,1
699,variants,8,medium,no,100,both_concat,logits,10000,advanced,2,1
699,variants,8,medium,no,100,both_concat,logits,10000,naive,2,1
699,variants,8,medium,no,100,both_concat,logits,15000,advanced,2,1
699,variants,8,medium,no,100,both_concat,logits,15000,naive,2,1
699,variants,8,medium,no,100,both_fusion,logits,10000,advanced,2,1
699,variants,8,medium,no,100,both_fusion,logits,10000,naive,2,1
699,variants,8,medium,no,100,both_fusion,logits,15000,advanced,2,1
699,variants,8,medium,no,100,both_fusion,logits,15000,naive,2,1
699,variants,8,medium,no,50,both_concat,logits,10000,advanced,2,1
699,variants,8,medium,no,50,both_concat,logits,10000,naive,2,1
699,variants,8,medium,no,50,both_concat,logits,15000,advanced,2,1
699,variants,8,medium,no,50,both_concat,logits,15000,naive,2,1
699,variants,8,medium,no,50,both_fusion,logits,10000,advanced,2,1
699,variants,8,medium,no,50,both_fusion,logits,15000,advanced,1,1
699,variants,8,medium,no,50,both_fusion,logits,15000,naive,2,1
704,decomposition,8,advanced,no,100,both_concat,logits,10000,advanced,1,0
704,decomposition,8,advanced,no,100,both_concat,logits,10000,naive,1,-1
704,decomposition,8,advanced,no,100,both_concat,logits,15000,advanced,1,0
704,decomposition,8,advanced,no,100,both_concat,logits,15000,naive,1,-1
704,decomposition,8,advanced,no,100,both_fusion,logits,10000,advanced,1,-1
704,decomposition,8,advanced,no,100,both_fusion,logits,10000,naive,2,0
704,decomposition,8,advanced,no,100,both_fusion,logits,15000,advanced,2,-1
704,decomposition,8,advanced,no,100,both_fusion,logits,15000,naive,2,0
704,decomposition,8,advanced,no,50,both_concat,logits,10000,advanced,2,0
704,decomposition,8,advanced,no,50,both_concat,logits,10000,naive,1,0
704,decomposition,8,advanced,no,50,both_concat,logits,15000,advanced,1,0
704,decomposition,8,advanced,no,50,both_concat,logits,15000,naive,1,-1
704,decomposition,8,advanced,no,50,both_fusion,logits,10000,advanced,1,1
704,decomposition,8,advanced,no,50,both_fusion,logits,10000,naive,0,-1
704,decomposition,8,advanced,no,50,both_fusion,logits,15000,advanced,2,0
704,decomposition,8,advanced,no,50,both_fusion,logits,15000,naive,2,0
704,decomposition,8,medium,no,100,both_concat,logits,10000,advanced,2,0
704,decomposition,8,medium,no,100,both_concat,logits,10000,naive,2,0
704,decomposition,8,medium,no,100,both_concat,logits,15000,advanced,1,0
704,decomposition,8,medium,no,100,both_concat,logits,15000,naive,2,0
704,decomposition,8,medium,no,100,both_fusion,logits,10000,advanced,2,-1
704,decomposition,8,medium,no,100,both_fusion,logits,10000,naive,1,-1
704,decomposition,8,medium,no,100,both_fusion,logits,15000,advanced,1,-1
704,decomposition,8,medium,no,100,both_fusion,logits,15000,naive,2,0
704,decomposition,8,medium,no,50,both_concat,logits,10000,advanced,2,0
704,decomposition,8,medium,no,50,both_concat,logits,10000,naive,1,0
704,decomposition,8,medium,no,50,both_concat,logits,15000,advanced,2,0
704,decomposition,8,medium,no,50,both_concat,logits,15000,naive,1,0
704,decomposition,8,medium,no,50,both_fusion,logits,10000,advanced,2,0
704,decomposition,8,medium,no,50,both_fusion,logits,10000,naive,1,0
704,decomposition,8,medium,no,50,both_fusion,logits,15000,advanced,2,1
704,decomposition,8,medium,no,50,both_fusion,logits,15000,naive,1,0
704,none,8,advanced,no,100,both_concat,logits,10000,advanced,1,0
704,none,8,advanced,no,100,both_concat,logits,10000,naive,2,0
704,none,8,advanced,no,100,both_concat,logits,15000,advanced,2,0
704,none,8,advanced,no,100,both_concat,logits,15000,naive,2,0
704,none,8,advanced,no,100,both_fusion,logits,10000,advanced,2,0
704,none,8,advanced,no,100,both_fusion,logits,10000,naive,2,-1
704,none,8,advanced,no,100,both_fusion,logits,15000,advanced,2,0
704,none,8,advanced,no,100,both_fusion,logits,15000,naive,2,-1
704,none,8,advanced,no,50,both_concat,logits,10000,advanced,1,0
704,none,8,advanced,no,50,both_concat,logits,10000,naive,2,0
704,none,8,advanced,no,50,both_concat,logits,15000,advanced,1,0
704,none,8,advanced,no,50,both_concat,logits,15000,naive,2,0
704,none,8,advanced,no,50,both_fusion,logits,10000,advanced,2,0
704,none,8,advanced,no,50,both_fusion,logits,10000,naive,1,-1
704,none,8,advanced,no,50,both_fusion,logits,15000,advanced,2,0
704,none,8,advanced,no,50,both_fusion,logits,15000,naive,2,-1
704,none,8,medium,no,100,both_concat,logits,10000,advanced,1,0
704,none,8,medium,no,100,both_concat,logits,10000,naive,2,0
704,none,8,medium,no,100,both_concat,logits,15000,advanced,2,0
704,none,8,medium,no,100,both_concat,logits,15000,naive,2,0
704,none,8,medium,no,100,both_fusion,logits,10000,advanced,2,0
704,none,8,medium,no,100,both_fusion,logits,10000,naive,2,-1
704,none,8,medium,no,100,both_fusion,logits,15000,advanced,2,0
704,none,8,medium,no,100,both_fusion,logits,15000,naive,2,-1
704,none,8,medium,no,50,both_concat,logits,10000,advanced,2,0
704,none,8,medium,no,50,both_concat,logits,10000,naive,2,0
704,none,8,medium,no,50,both_concat,logits,15000,advanced,2,0
704,none,8,medium,no,50,both_concat,logits,15000,naive,2,0
704,none,8,medium,no,50,both_fusion,logits,10000,advanced,2,0
704,none,8,medium,no,50,both_fusion,logits,10000,naive,2,-1
704,none,8,medium,no,50,both_fusion,logits,15000,advanced,2,0
704,none,8,medium,no,50,both_fusion,logits,15000,naive,2,-1
704,variants,8,advanced,no,100,both_concat,logits,10000,advanced,2,0
704,variants,8,advanced,no,100,both_concat,logits,10000,naive,2,-1
704,variants,8,advanced,no,100,both_concat,logits,15000,advanced,1,0
704,variants,8,advanced,no,100,both_concat,logits,15000,naive,1,-1
704,variants,8,advanced,no,100,both_fusion,logits,10000,advanced,1,0
704,variants,8,advanced,no,100,both_fusion,logits,10000,naive,2,-1
704,variants,8,advanced,no,100,both_fusion,logits,15000,advanced,2,0
704,variants,8,advanced,no,100,both_fusion,logits,15000,naive,2,0
704,variants,8,advanced,no,50,both_concat,logits,10000,advanced,1,-1
704,variants,8,advanced,no,50,both_concat,logits,10000,naive,2,-1
704,variants,8,advanced,no,50,both_concat,logits,15000,advanced,1,0
704,variants,8,advanced,no,50,both_concat,logits,15000,naive,2,-1
704,variants,8,advanced,no,50,both_fusion,logits,10000,advanced,1,0
704,variants,8,advanced,no,50,both_fusion,logits,10000,naive,2,0
704,variants,8,advanced,no,50,both_fusion,logits,15000,advanced,1,0
704,variants,8,advanced,no,50,both_fusion,logits,15000,naive,2,0
704,variants,8,medium,no,100,both_concat,logits,10000,advanced,1,0
704,variants,8,medium,no,100,both_concat,logits,10000,naive,1,0
704,variants,8,medium,no,100,both_concat,logits,15000,advanced,1,0
704,variants,8,medium,no,100,both_concat,logits,15000,naive,1,0
704,variants,8,medium,no,100,both_fusion,logits,10000,advanced,1,0
704,variants,8,medium,no,100,both_fusion,logits,10000,naive,1,0
704,variants,8,medium,no,100,both_fusion,logits,15000,advanced,1,0
704,variants,8,medium,no,100,both_fusion,logits,15000,naive,2,0
704,variants,8,medium,no,50,both_concat,logits,10000,advanced,1,0
704,variants,8,medium,no,50,both_concat,logits,10000,naive,2,0
704,variants,8,medium,no,50,both_concat,logits,15000,advanced,2,0
704,variants,8,medium,no,50,both_concat,logits,15000,naive,2,0
704,variants,8,medium,no,50,both_fusion,logits,10000,advanced,2,0
704,variants,8,medium,no,50,both_fusion,logits,10000,naive,2,0
704,variants,8,medium,no,50,both_fusion,logits,15000,advanced,1,0
704,variants,8,medium,no,50,both_fusion,logits,15000,naive,2,0
710,decomposition,8,advanced,no,100,both_concat,logits,10000,advanced,2,1
710,decomposition,8,advanced,no,100,both_concat,logits,10000,naive,2,1
710,decomposition,8,advanced,no,100,both_concat,logits,15000,advanced,1,1
710,decomposition,8,advanced,no,100,both_concat,logits,15000,naive,1,1
710,decomposition,8,advanced,no,100,both_fusion,logits,10000,advanced,1,1
710,decomposition,8,advanced,no,100,both_fusion,logits,10000,naive,-1,0
710,decomposition,8,advanced,no,100,both_fusion,logits,15000,advanced,1,1
710,decomposition,8,advanced,no,100,both_fusion,logits,15000,naive,-1,0
710,decomposition,8,advanced,no,50,both_concat,logits,10000,advanced,1,1
710,decomposition,8,advanced,no,50,both_concat,logits,10000,naive,1,1
710,decomposition,8,advanced,no,50,both_concat,logits,15000,advanced,1,1
